CVE;advisory name;advisory URL;unknown PoC;Github PoC;Curl PoC;XML PoC;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39PYSOCKS-5751167;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39PYSOCKS-5751167;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39PYYAML-5751145;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39PYYAML-5751145;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39REQUESTS-5751207;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39REQUESTS-5751207;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39RPMMACROS-5751092;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39RPMMACROS-5751092;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39SCIPY-5751088;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39SCIPY-5751088;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39SETUPTOOLS-5751179;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39SETUPTOOLS-5751179;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39SETUPTOOLSWHEEL-5751096;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39SETUPTOOLSWHEEL-5751096;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39SIX-5751130;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39SIX-5751130;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39TEST-5751192;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39TEST-5751192;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39TKINTER-5751061;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39TKINTER-5751061;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39TOML-5751214;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39TOML-5751214;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39URLLIB3-5751132;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39URLLIB3-5751132;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39WHEEL-5751109;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39WHEEL-5751109;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON39WHEELWHEEL-5751086;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON39WHEELWHEEL-5751086;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3IDLE-5751139;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3IDLE-5751139;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3LIBS-5751216;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3LIBS-5751216;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3TEST-5751177;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3TEST-5751177;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3TKINTER-5751098;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3TKINTER-5751098;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3XPIP-5751057;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3XPIP-5751057;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3XSETUPTOOLS-5751157;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3XSETUPTOOLS-5751157;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHON3XSIX-5751198;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHON3XSIX-5751198;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONCFFI-5751049;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONCFFI-5751049;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONCHARDET-5751196;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONCHARDET-5751196;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONCRYPTOGRAPHY-5751147;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONCRYPTOGRAPHY-5751147;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONIDNA-5751047;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONIDNA-5751047;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONLXML-5751218;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONLXML-5751218;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPLY-5751128;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPLY-5751128;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPSUTIL-5751212;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPSUTIL-5751212;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPSYCOPG2-5751205;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPSYCOPG2-5751205;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPYCPARSER-5751153;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPYCPARSER-5751153;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPYMYSQL-5751084;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPYMYSQL-5751084;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONPYSOCKS-5751163;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONPYSOCKS-5751163;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONREQUESTS-5751082;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONREQUESTS-5751082;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONTOML-5751076;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONTOML-5751076;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONURLLIB3-5751173;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONURLLIB3-5751173;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYTHONWHEEL-5751161;https://security.snyk.io/vuln/SNYK-CENTOS8-PYTHONWHEEL-5751161;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-PYYAML-5751155;https://security.snyk.io/vuln/SNYK-CENTOS8-PYYAML-5751155;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS8-SCIPY-5751143;https://security.snyk.io/vuln/SNYK-CENTOS8-SCIPY-5751143;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-TOOLBOX-5958670;https://security.snyk.io/vuln/SNYK-CENTOS8-TOOLBOX-5958670;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-TOOLBOXTESTS-5958678;https://security.snyk.io/vuln/SNYK-CENTOS8-TOOLBOXTESTS-5958678;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-VARNISH-5962053;https://security.snyk.io/vuln/SNYK-CENTOS8-VARNISH-5962053;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-VARNISHDEVEL-5962041;https://security.snyk.io/vuln/SNYK-CENTOS8-VARNISHDEVEL-5962041;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-VARNISHDOCS-5962050;https://security.snyk.io/vuln/SNYK-CENTOS8-VARNISHDOCS-5962050;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-VARNISHMODULES-5962043;https://security.snyk.io/vuln/SNYK-CENTOS8-VARNISHMODULES-5962043;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS8-WELDRCLIENT-5958734;https://security.snyk.io/vuln/SNYK-CENTOS8-WELDRCLIENT-5958734;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORERUNTIME60-5955958;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORERUNTIME60-5955958;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORERUNTIME70-5956005;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORERUNTIME70-5956005;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORERUNTIME80-6050366;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORERUNTIME80-6050366;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORETARGETINGPACK60-5956051;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORETARGETINGPACK60-5956051;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORETARGETINGPACK70-5956076;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORETARGETINGPACK70-5956076;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-ASPNETCORETARGETINGPACK80-6050376;https://security.snyk.io/vuln/SNYK-CENTOS9-ASPNETCORETARGETINGPACK80-6050376;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-BUTANE-5955990;https://security.snyk.io/vuln/SNYK-CENTOS9-BUTANE-5955990;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-CONTAINERNETWORKINGPLUGINS-5955922;https://security.snyk.io/vuln/SNYK-CENTOS9-CONTAINERNETWORKINGPLUGINS-5955922;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNET60-5955950;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNET60-5955950;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNET70-5955986;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNET70-5955986;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNET80-6062516;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNET80-6062516;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETAPPHOSTPACK60-5955926;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETAPPHOSTPACK60-5955926;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETAPPHOSTPACK70-5955965;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETAPPHOSTPACK70-5955965;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETAPPHOSTPACK80-6050372;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETAPPHOSTPACK80-6050372;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETHOST-5956078;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETHOST-5956078;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETHOSTFXR60-5956042;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETHOSTFXR60-5956042;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETHOSTFXR70-5955981;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETHOSTFXR70-5955981;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETHOSTFXR80-6050370;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETHOSTFXR80-6050370;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETRUNTIME60-5956044;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETRUNTIME60-5956044;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETRUNTIME70-5955924;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETRUNTIME70-5955924;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETRUNTIME80-6050368;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETRUNTIME80-6050368;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK60-5955946;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK60-5955946;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK60SOURCEBUILTARTIFACTS-5956060;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK60SOURCEBUILTARTIFACTS-5956060;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK70-5956027;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK70-5956027;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK70SOURCEBUILTARTIFACTS-5955973;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK70SOURCEBUILTARTIFACTS-5955973;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK80-6050374;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK80-6050374;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETSDK80SOURCEBUILTARTIFACTS-6050364;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETSDK80SOURCEBUILTARTIFACTS-6050364;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTARGETINGPACK60-5956066;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTARGETINGPACK60-5956066;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTARGETINGPACK70-5955930;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTARGETINGPACK70-5955930;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTARGETINGPACK80-6050378;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTARGETINGPACK80-6050378;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTEMPLATES60-5956037;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTEMPLATES60-5956037;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTEMPLATES70-5956046;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTEMPLATES70-5956046;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-DOTNETTEMPLATES80-6050362;https://security.snyk.io/vuln/SNYK-CENTOS9-DOTNETTEMPLATES80-6050362;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GITLFS-5956002;https://security.snyk.io/vuln/SNYK-CENTOS9-GITLFS-5956002;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANG-5956031;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANG-5956031;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGBIN-5956070;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGBIN-5956070;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGDOCS-5956017;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGDOCS-5956017;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGMISC-5956035;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGMISC-5956035;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGRACE-5956000;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGRACE-5956000;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGSRC-5956033;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGSRC-5956033;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GOLANGTESTS-5955928;https://security.snyk.io/vuln/SNYK-CENTOS9-GOLANGTESTS-5955928;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GRAFANA-5955975;https://security.snyk.io/vuln/SNYK-CENTOS9-GRAFANA-5955975;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-GRAFANAPCP-5956011;https://security.snyk.io/vuln/SNYK-CENTOS9-GRAFANAPCP-5956011;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-IGNITION-5956058;https://security.snyk.io/vuln/SNYK-CENTOS9-IGNITION-5956058;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-LIBNGHTTP2-5955971;https://security.snyk.io/vuln/SNYK-CENTOS9-LIBNGHTTP2-5955971;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-LIBNGHTTP2DEVEL-5955994;https://security.snyk.io/vuln/SNYK-CENTOS9-LIBNGHTTP2DEVEL-5955994;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NETSTANDARDTARGETINGPACK21-5955934;https://security.snyk.io/vuln/SNYK-CENTOS9-NETSTANDARDTARGETINGPACK21-5955934;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGHTTP2-5955963;https://security.snyk.io/vuln/SNYK-CENTOS9-NGHTTP2-5955963;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINX-5956029;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINX-5956029;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXALLMODULES-5956074;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXALLMODULES-5956074;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXCORE-5956068;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXCORE-5956068;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXFILESYSTEM-5955932;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXFILESYSTEM-5955932;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODDEVEL-5955918;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODDEVEL-5955918;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODHTTPIMAGEFILTER-5955954;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODHTTPIMAGEFILTER-5955954;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODHTTPPERL-5955914;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODHTTPPERL-5955914;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODHTTPXSLTFILTER-5956062;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODHTTPXSLTFILTER-5956062;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODMAIL-5955967;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODMAIL-5955967;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NGINXMODSTREAM-5955920;https://security.snyk.io/vuln/SNYK-CENTOS9-NGINXMODSTREAM-5955920;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NODEJS-5955936;https://security.snyk.io/vuln/SNYK-CENTOS9-NODEJS-5955936;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NODEJSDOCS-5955942;https://security.snyk.io/vuln/SNYK-CENTOS9-NODEJSDOCS-5955942;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NODEJSFULLI18N-5955938;https://security.snyk.io/vuln/SNYK-CENTOS9-NODEJSFULLI18N-5955938;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NODEJSLIBS-5955996;https://security.snyk.io/vuln/SNYK-CENTOS9-NODEJSLIBS-5955996;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-NPM-5955998;https://security.snyk.io/vuln/SNYK-CENTOS9-NPM-5955998;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-OSBUILDCOMPOSER-5955979;https://security.snyk.io/vuln/SNYK-CENTOS9-OSBUILDCOMPOSER-5955979;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-OSBUILDCOMPOSERCORE-5955916;https://security.snyk.io/vuln/SNYK-CENTOS9-OSBUILDCOMPOSERCORE-5955916;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-OSBUILDCOMPOSERDNFJSON-5955960;https://security.snyk.io/vuln/SNYK-CENTOS9-OSBUILDCOMPOSERDNFJSON-5955960;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-OSBUILDCOMPOSERWORKER-5955912;https://security.snyk.io/vuln/SNYK-CENTOS9-OSBUILDCOMPOSERWORKER-5955912;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-PKISERVLET40API-5955940;https://security.snyk.io/vuln/SNYK-CENTOS9-PKISERVLET40API-5955940;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-PKISERVLETENGINE-5955988;https://security.snyk.io/vuln/SNYK-CENTOS9-PKISERVLETENGINE-5955988;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3-5750827;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3-5750827;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311-5750831;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311-5750831;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311DEBUG-5750809;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311DEBUG-5750809;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311DEVEL-5750821;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311DEVEL-5750821;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311IDLE-5750823;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311IDLE-5750823;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311LIBS-5750811;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311LIBS-5750811;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311TEST-5750833;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311TEST-5750833;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON311TKINTER-5750813;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON311TKINTER-5750813;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON39-5750817;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON39-5750817;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3DEBUG-5750839;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3DEBUG-5750839;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3DEVEL-5750837;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3DEVEL-5750837;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3IDLE-5750815;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3IDLE-5750815;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3LIBS-5750825;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3LIBS-5750825;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3TEST-5750835;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3TEST-5750835;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHON3TKINTER-5750819;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHON3TKINTER-5750819;yes;no;no;no;
CVE-2023-36632;SNYK-CENTOS9-PYTHONUNVERSIONEDCOMMAND-5750829;https://security.snyk.io/vuln/SNYK-CENTOS9-PYTHONUNVERSIONEDCOMMAND-5750829;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCAT-5956080;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCAT-5956080;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATADMINWEBAPPS-5956025;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATADMINWEBAPPS-5956025;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATDOCSWEBAPP-5955948;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATDOCSWEBAPP-5955948;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATEL30API-5955983;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATEL30API-5955983;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATJSP23API-5956072;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATJSP23API-5956072;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATLIB-5956015;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATLIB-5956015;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATSERVLET40API-5956007;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATSERVLET40API-5956007;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOMCATWEBAPPS-5955944;https://security.snyk.io/vuln/SNYK-CENTOS9-TOMCATWEBAPPS-5955944;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOOLBOX-5959269;https://security.snyk.io/vuln/SNYK-CENTOS9-TOOLBOX-5959269;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-TOOLBOXTESTS-5959279;https://security.snyk.io/vuln/SNYK-CENTOS9-TOOLBOXTESTS-5959279;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-VARNISH-5961704;https://security.snyk.io/vuln/SNYK-CENTOS9-VARNISH-5961704;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-VARNISHDEVEL-5961708;https://security.snyk.io/vuln/SNYK-CENTOS9-VARNISHDEVEL-5961708;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-VARNISHDOCS-5961706;https://security.snyk.io/vuln/SNYK-CENTOS9-VARNISHDOCS-5961706;yes;no;no;no;
CVE-2023-44487;SNYK-CENTOS9-WELDRCLIENT-5956053;https://security.snyk.io/vuln/SNYK-CENTOS9-WELDRCLIENT-5956053;yes;no;no;no;
CVE-2023-44487;SNYK-CHAINGUARDLATEST-CILIUMENVOYLIBFIPS-6139879;https://security.snyk.io/vuln/SNYK-CHAINGUARDLATEST-CILIUMENVOYLIBFIPS-6139879;yes;no;no;no;
CVE-2022-0219;SNYK-JAVA-IOGITHUBSKYLOT-2350160;https://security.snyk.io/vuln/SNYK-JAVA-IOGITHUBSKYLOT-2350160;no;no;no;yes;
CVE-2022-25044;SNYK-UNMANAGED-ESPRUINOESPRUINO-2419096;https://security.snyk.io/vuln/SNYK-UNMANAGED-ESPRUINOESPRUINO-2419096;yes;no;no;no;
